mean_0,std_0,mean_2,std_2,mean_3,std_3
0.1820484781038763,0.13173952074920875,0.2586141067622108,0.10956260139189038,0.17920388495432996,0.10872271089616921
0.23353649925927936,0.16525300634044027,0.3272507851815234,0.14377416167612517,0.23925480020233533,0.147658212102291
0.21862452761300918,0.14998633020479607,0.3026923092842519,0.13438841157864892,0.23429088026086606,0.1301873234241351
0.20564909610384288,0.13811837187974652,0.27997816529494435,0.12850847237531282,0.23073367139936046,0.11565351406198152
0.21904881614750105,0.13347698938585553,0.30849578680501416,0.1205240234454791,0.2499132373460455,0.10798937119957149
0.234450707991593,0.12416099678383506,0.30757553735228355,0.10814614359209457,0.26408698865213187,0.10650420678196514
0.25532728448216474,0.11932028509641275,0.30774292025474576,0.09846742149060021,0.2858688805572682,0.12161711152636492
0.2740313570477509,0.10967023709442328,0.3123901839186074,0.08475295551204004,0.2961116801996491,0.11349466502379792
0.3023421766108757,0.11281658939515264,0.31843814977748336,0.08191321772365076,0.3134208180205363,0.1124419867466932
0.2462008216376631,0.08438944671659013,0.2552235293912156,0.05653666286798468,0.22942239777590506,0.07695004993630505
0.20636673289564195,0.07357963839254238,0.21029596895302624,0.046511514411607544,0.17571605252649297,0.060949035518074506
0.1577954581285939,0.06029611730136999,0.16136923724673838,0.029814834533019408,0.13144699416116282,0.04818007590902483
0.1575486629374453,0.061504638361896284,0.1596685596266064,0.027917411552048056,0.1280620772620023,0.05151518390844531
0.15798779942792443,0.06730262269591171,0.15847221446536744,0.030375339226464407,0.12499447154103693,0.056329339470096954
0.1482224122627394,0.06634565653568224,0.14646685897660341,0.02952613212852945,0.11900137233266923,0.05422571531149436
0.14007591265667863,0.0654272673911763,0.13728818720011937,0.029301127744726433,0.11448111869654994,0.052287554875136345
0.13170938292086257,0.06645551473710494,0.1279299974482943,0.03030323874084516,0.10992265626548484,0.050867830531015866
0.11528586357470035,0.06391496644025418,0.11168109216029169,0.029384563779536986,0.0980634767021245,0.045863576880962466
0.0986160022631442,0.061678903541386325,0.09551865763547904,0.02810438470943849,0.08545828211573661,0.041247219193707774
0.12598344910796108,0.07351526543573067,0.12123878310265288,0.03674039829752864,0.10832079234314945,0.053858254677360544
0.18315703628154273,0.1011806977694732,0.1722665823245772,0.05553581137195789,0.15413625583614823,0.07925130779963835
