params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 150}",0.864439460851495,0.019124837283528637,49,246.67704486846924,119.72819432279417,1.8200109799702961,0.25717496751702934
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 200}",0.8700250190421751,0.037233550917106395,27,424.49420770009357,273.39957356541805,2.0736043453216553,0.671240955931347
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 300}",0.8724483323289688,0.0329804506797825,13,292.87167557080585,188.08132591236654,2.3500431378682456,0.6151924155093593
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 400}",0.8775856437308452,0.032352925349860465,5,430.70933961868286,177.9899582851086,4.55972425142924,2.21619723511871
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 75}",0.8455501829881347,0.06863789725374139,105,272.3154726823171,152.6191933511221,1.869772990544637,0.6361353610407868
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 100}",0.8409787521846436,0.04754044518354702,121,594.9195257822672,304.705894646009,3.803011655807495,0.9354574868032492
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 150}",0.8653067243481972,0.03890799152582414,45,166.27382508913675,120.71797788692261,1.3746217091878254,0.9677332981870772
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 200}",0.8686630910303229,0.03256297322663485,33,195.12804539998373,195.48212781929453,1.5304707686106365,1.7375557071472558
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 300}",0.8656611278089937,0.035932116831403946,43,804.2206269105276,694.5784168082561,5.62644084294637,1.585805933430506
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 400}",0.8710019790611289,0.04186449439028509,23,764.022518157959,417.3844038202143,8.246256113052368,0.8871561669238308
