mean_0,std_0,mean_2,std_2,mean_3,std_3
0.5666451245550012,0.18316245454667016,0.5644254207936212,0.1206581991948165,0.4604370841442941,0.23377012831828997
0.5633267770117706,0.18315268865750026,0.5746909347091169,0.11691460218209966,0.45235281784707904,0.2311331582887984
0.564572267277098,0.18920596319580313,0.5968426534585451,0.1144789361230663,0.45821470638078515,0.23613505279870958
0.5527057756408383,0.19146375341860744,0.5953499887996637,0.11357877658277238,0.4525933162622257,0.23313754576445392
0.5496981366327307,0.19864267757215606,0.6075052863308713,0.12215639217407805,0.45357003403280044,0.2356004983151101
0.5461204044493437,0.19914249111319382,0.6080020553783843,0.1283155539025298,0.45041493077924094,0.2315879306239644
0.5520123008522485,0.1985755549680925,0.6283265061147149,0.1293848737236346,0.4564370941489515,0.23323274831635846
0.5505571719134609,0.20066217636726927,0.644810733784922,0.1338477295544798,0.4595092287004673,0.23532470665317648
0.5613836691041394,0.20319870765295592,0.6573381572087663,0.13003718019614735,0.4709856694277451,0.23519379362405382
0.5541463437428437,0.2034593149674843,0.6499639476637575,0.13156307715605828,0.46537897585440446,0.23297849027343842
0.5570802438166922,0.20113369371065,0.6433766990331199,0.12911068836144593,0.4670863710385093,0.23641219624675386
0.565643704361188,0.19652522748625484,0.6381150504151474,0.12251163364811073,0.4785970778511061,0.2423027314243759
0.5794572182183291,0.19536990616237004,0.6309375080352416,0.11729945449824947,0.48385193786183545,0.24767587151338616
0.582812079515253,0.18902565654408704,0.6216909887645111,0.10097303253315285,0.4824337442437623,0.24524947048620663
0.5917297151619352,0.19130015185264848,0.6125264265395609,0.09446852567621104,0.48441601243943044,0.2481817226658388
0.6053359736827099,0.19793448234780117,0.6126743074255927,0.09772049760830548,0.4986108447229309,0.25909884271744
0.6020745423947953,0.19823435744349913,0.5784563929854298,0.10289039696393973,0.49297149491884673,0.2576241161533811
0.6272731476644069,0.21399800202084066,0.5468092767525792,0.105654194088142,0.49127856552099436,0.25717602988019833
0.5956488091990233,0.21071231636560686,0.5044593766686943,0.10377305620265392,0.4558430208531898,0.2359175262093072
0.5726992398521166,0.20970328957804865,0.4771969150247227,0.10452970451194961,0.431550278417384,0.2213516454580505
0.5551317788328364,0.2097304529564506,0.4589244735470866,0.10526923962602465,0.4176362915794449,0.21655999582119845
0.5407779798696674,0.21099607568841267,0.44303658175257327,0.10564463421033372,0.4070804304957349,0.2115613220076748
0.5230398444688944,0.21165937722275327,0.42234348734136484,0.10473363885702087,0.3949781340880058,0.20636933413786
0.5186344263116327,0.21640412369565953,0.41451083813929385,0.10731157015601522,0.3911669090720724,0.205586679093972
0.5107352749919883,0.219310750407059,0.4080280993047904,0.10938169457134922,0.3834505014508187,0.20409131389454505
0.5052263322253098,0.2236452121373571,0.4029633946025163,0.11170954803098043,0.377056289026923,0.20307172169955387
0.4953741723738459,0.22281486034175502,0.3962847025165153,0.11132973581434043,0.3681055951687733,0.19907853995556643
