mean_-1,mean_smooth_-1,mean_smooth10_-1,mean_savgol_-1,mean_0,mean_smooth_0,mean_smooth10_0,mean_savgol_0,mean_1,mean_smooth_1,mean_smooth10_1,mean_savgol_1,mean_2,mean_smooth_2,mean_smooth10_2,mean_savgol_2
0.24075141081045795,0.39391682010483264,0.40865569092041665,0.4115336785689542,0.1133106886602941,0.1641475089868884,0.1751755515769189,0.1718594557804971,0.4035355550233611,0.5123675464974242,0.5995090523390804,0.5784222290114129,0.3666794394914335,0.48525562958629254,0.5565928842505191,0.5865303247622504
0.6002836639843061,0.40447285356935914,0.4541088889185464,0.36792011875144875,0.2767317130377914,0.16849296801292984,0.1914625680095678,0.1555440202115042,0.7883383258881435,0.5230677366371651,0.6311880555291407,0.5142421533823596,0.7603885714642967,0.4952089539992608,0.6034203898119255,0.4897706293056876
0.13108731787141437,0.4046909524349539,0.46988913792731746,0.37672195827040084,0.016512205606040314,0.16856389196713076,0.20174146219114786,0.15657610395628316,0.03317214620378326,0.5232969183131149,0.6375181431188917,0.4997133745944756,0.1668011772574497,0.49539703115135514,0.6046806151315707,0.4636512979988206
0.2809297859124165,0.40868984681555587,0.4767326932969531,0.46575360935656696,0.09896464518848645,0.17001578514318055,0.201030365004118,0.19204757764150604,0.49627464859000325,0.528821820336816,0.6302727916296303,0.5901198121982458,0.24220405812039555,0.5005871161614018,0.5975411001339577,0.5359043589765227
0.6296168331733084,0.41403679237029933,0.4217154689934646,0.46538374336152394,0.27262625881936026,0.17245880931774094,0.1760620870015888,0.19059370116615323,0.7845921091439091,0.5355501687638886,0.5484904235593965,0.5757649625493154,0.7278114422104552,0.5056167038094191,0.5192749151972271,0.5071321390610404
0.612456004421632,0.4238917508073718,0.44387936450338467,0.48470084548750025,0.26831711598852537,0.1760540378359984,0.18737231880808103,0.19850521630639867,0.7551195192709653,0.5442621048952533,0.5636796332983274,0.5968895579791369,0.7037564025118351,0.5140467581468381,0.5253820985213784,0.5376496197200481
0.6398358241000811,0.4340463491130686,0.48731620749212534,0.4918055117766504,0.2808877478466738,0.18002284444829086,0.20559134177708766,0.2067820133359985,0.7722785836224167,0.5530221780657785,0.6068781519527633,0.6033027536366476,0.7323086556058261,0.5225281623438345,0.5713395285769927,0.5466887325727464
0.6141493072273708,0.4433655075072563,0.48628790485356876,0.5621387429089623,0.23817961327755116,0.18349300122608841,0.2017610257763704,0.24360602191373013,0.7464573120353758,0.5617736144477955,0.6104025231432006,0.6894007023969387,0.7135055564886997,0.5310330073140811,0.5774020030712993,0.6398565442283254
0.017926179922989612,0.44040241614730613,0.5228795597663287,0.5461611624070476,0.007049733423870578,0.1823919333571362,0.22124932176657539,0.2368729450802137,0.019214108425196393,0.5574524869107944,0.6877771931333918,0.6582800207522032,0.01779627983082319,0.5274279452771111,0.6420324802522787,0.6532390904978194
0.6717573176098695,0.4350637341331416,0.5474937893848376,0.5038087513959437,0.30114346623221666,0.18069703005089086,0.23127831422198475,0.21472655495814605,0.8378140247801192,0.5506775033148752,0.7193870955981937,0.6503935562004839,0.8225694022325681,0.5239213562296108,0.7015736827059629,0.6406281987954927
0.6751198406978645,0.42665340942524554,0.5472130839463013,0.5095652462890308,0.29550091835036046,0.17783836183735438,0.2291221957945339,0.21452972021625588,0.8355207415677195,0.5413381460842753,0.7271052870293326,0.6899968727175863,0.8262537400475765,0.5146114078424212,0.7144330008949373,0.6883724002463827
0.5900006375987412,0.419287407697023,0.5486484613829327,0.5344839496754789,0.23842855303061888,0.1753152508475182,0.22739699165016664,0.2223490473492913,0.8235820377925188,0.5328736762920745,0.7377707374477658,0.7477524269877803,0.8210133164073629,0.5062113422016085,0.7296978230537737,0.7505256968156281
0.49700386699901417,0.419287407697023,0.542712064116455,0.5698883643444124,0.21139516550809007,0.17533075390162284,0.2231621897871532,0.23674469547950372,0.8069188461056952,0.5328736762920745,0.743255149989265,0.8228505420712542,0.8131059490672428,0.5062113422016085,0.7386463835094372,0.8275056950326675
0.5270720820975046,0.4109227587553623,0.5474961542873535,0.629419919670208,0.19925456974258,0.17222419835309682,0.22618352310438267,0.25771559661198656,0.8123736732380212,0.5232047089857805,0.7488120729919542,0.9161630090937994,0.8376160826572375,0.49743674280644545,0.746572924889963,0.9197773944597814
0.6268097787879457,0.4023439162799149,0.6064061875742025,0.5701996569771306,0.2510650745448523,0.16898033186013825,0.24815969429401,0.22466802143676828,0.8617740234552974,0.5133256404324142,0.8106413963468451,0.829856462192515,0.8564046241001999,0.48866964509082345,0.8068920870802329,0.8332680742153039
0.6268097787879457,0.4015895504403393,0.6083581484528764,0.5846121383971629,0.2510650745448523,0.16871416985910162,0.24858523867100374,0.23003834728955458,0.8617740234552974,0.5125665456920465,0.8065529522228593,0.8180448124460298,0.8564046241001999,0.4877342072987848,0.8031713869168193,0.8190814373447063
0.5804718514353047,0.394771078876481,0.6082043268315659,0.6129772257150424,0.23853972921653926,0.16579333566222454,0.24845272395716725,0.24546997397099965,0.8271227090374088,0.5037234957002918,0.7982181394670635,0.8051372583654552,0.8217942601624617,0.47995151873842345,0.793078968751809,0.8014655527878369
0.6619902089363556,0.394771078876481,0.618624459953224,0.6436474288308337,0.26839294644984646,0.16579525103019074,0.2543399640182712,0.26115774272827796,0.8020265420622672,0.5037234957002918,0.7897819136389433,0.7920439734784175,0.792770970293957,0.47995151873842345,0.781761788944076,0.7827165647080265
0.6070265127914801,0.3860846682138839,0.635054006225386,0.655397708369613,0.2268114453201439,0.16234122756234753,0.26149262847829124,0.2720693278146469,0.6375073419741055,0.49132196134357453,0.7785397108404968,0.7697544813341504,0.6209879017335229,0.4688015797695041,0.76567465146027,0.7537357326197306
0.6912769263966074,0.37915196828391245,0.6484767309876991,0.6682532245460749,0.3053989100021541,0.1592584871180953,0.2698593525148622,0.2802024793513573,0.7969295835402611,0.4792105637475649,0.7667520253288177,0.7508293995364501,0.7853624005984318,0.45791132438734905,0.7471365006174644,0.7312056215396814
0.673581624484759,0.37681392232417776,0.6403988609593914,0.6728621193335992,0.29417577121199556,0.1579914164182131,0.26831198853823657,0.2868760189419273,0.7521726140097628,0.4741626414989051,0.7412242478442537,0.731223467845608,0.7253295583974737,0.4527100842717584,0.7182944421224077,0.7050792839651633
0.6942019688153231,0.36781963518668814,0.6360060490532957,0.6910756445418185,0.29730095364165793,0.1541281285943879,0.2665302082040928,0.29178159988152375,0.7392197795113169,0.46064185616221925,0.7159331291279507,0.7216317688824236,0.7078415183300321,0.43992644096099764,0.6899164244150505,0.6938451971665284
0.6612993297206343,0.36483993661234226,0.6107690853675594,0.6465678389095101,0.28292181010829015,0.15213856346868912,0.2610897449349039,0.2795299753467396,0.6944968181212294,0.452371488475986,0.6840456649051105,0.6966627258402713,0.652234574229182,0.4354833966799076,0.6501442615642854,0.660047028665721
0.6612993297206343,0.35574496804607114,0.6005170418359143,0.6560650049612091,0.28292181010829015,0.14877820863791794,0.25728138312793886,0.2865023276786939,0.6944968181212294,0.43899455059438397,0.6605540184395106,0.7190178528307626,0.652234574229182,0.42190403059671183,0.6236197839236216,0.6726682290999952
0.5460310785048689,0.3454484821303916,0.5409703145444182,0.5831903036714953,0.2355914347785956,0.14415008438984528,0.2349761355531894,0.2533437277836699,0.6064962486096565,0.4235434029164974,0.5980179471246339,0.633044715567364,0.5679840391496328,0.40709458330492265,0.5625178026563691,0.5839208951510001
0.5828816597269879,0.3347296439613751,0.49303676212194797,0.49614659502660613,0.23324727120341404,0.13930607470212525,0.21213127838603785,0.21482420132238103,0.6088628362922675,0.4077502370839024,0.5476069694962238,0.5485849784613713,0.5726244470266286,0.3919915997351466,0.5114890131497734,0.5080994713235132
0.3281022145779421,0.326236844668721,0.4540174111136127,0.38872400254539996,0.1841350965246509,0.13575812851028948,0.19566172939000842,0.17208722346287014,0.5082480668090099,0.39480831392558524,0.508049954758732,0.4577382287134096,0.42407263165481107,0.37762372107493797,0.4656128718445176,0.41384102692444585
0.5594697736199045,0.32169436521946704,0.4368284939485642,0.3196558682750664,0.2303093283801962,0.13362019098839714,0.18498634517260718,0.14044516190029038,0.5671100774062661,0.3871944355289181,0.4803012383038332,0.39036913061554535,0.5275261938873191,0.37070524108453357,0.43950800799983497,0.34696750314062935
0.011559239876519722,0.3103682583518386,0.42451793199669396,0.29095336347470047,0.003758969572649611,0.1283988379122124,0.17772883920692825,0.12503024142402278,0.012146628825338176,0.3723201274932927,0.4572799442954938,0.3450662983927794,0.00996808906099734,0.35635828690596194,0.41923599282099777,0.3036456688893676
0.2119414021719052,0.3078949127316233,0.40777953851382515,0.28407446928887026,0.07695033833063857,0.12808728686304183,0.1678284891184262,0.11640956417031678,0.29281980725616086,0.37169423794227796,0.4342128753080614,0.31674883777056173,0.2750745055324749,0.35321109488223645,0.39908821374038683,0.2784500971872933
0.2833881144014064,0.3025943507332758,0.35317643066333826,0.3077947860881191,0.1294802812517009,0.1262200294066553,0.14426934564056665,0.120218360479982,0.35660246663484524,0.3623305653273722,0.37356325044709576,0.3162354716578034,0.2665681453449167,0.34864120699317236,0.34228980982542356,0.2822973334052444
0.5223127971648392,0.29071478784321336,0.29488826469063945,0.36473883910048366,0.19054711146764555,0.12107613773081831,0.12094461852022523,0.13823384854132859,0.4617326149623293,0.3475269406265437,0.312676966817869,0.34876854385702916,0.44679287988320493,0.334908915630711,0.2850273651227607,0.3205390153932432
0.5381937102019312,0.2791590141748807,0.2620780432328452,0.45753115355400187,0.21034675045150109,0.11601355063669519,0.10253110886776015,0.17223324654266708,0.46428387803783444,0.33327940252709154,0.261852160136968,0.4195903981707647,0.44951442244081014,0.32163049294180845,0.24262010195727962,0.3985267810013136
0.49391539489194597,0.2670866401352565,0.20613106587085478,0.5887962546767118,0.18391830922326954,0.11071378180939946,0.07950017602974054,0.22399377267230824,0.4638261282469059,0.3187081084964799,0.2051411523963414,0.5339433784015357,0.4507567834230729,0.3078133484964155,0.18986748256854769,0.5216122680794794
